order_id,order_date,amount,product_id
208158,2024-08-03 18:28:00,9.68,3
208159,2024-08-26 22:56:00,38.1,24
208160,2024-08-01 13:27:00,52.68,44
208161,2024-08-25 23:01:00,29.2,1
208162,2024-08-23 14:51:00,66.86,43
208163,2024-08-08 12:00:00,37.77,37
208164,2024-08-01 11:04:00,35.7,22
208165,2024-08-30 10:28:00,162.96,45
208166,2024-08-13 23:02:00,23.29,1
208167,2024-08-25 14:59:00,65.61,2
208168,2024-08-18 06:21:00,27.06,45
208169,2024-08-21 03:15:00,98.15,40
208170,2024-08-16 22:01:00,58.98,22
208171,2024-08-12 01:08:00,70.08,38
208172,2024-08-30 23:33:00,116.51,17
208173,2024-08-21 10:21:00,73.91,13
208174,2024-08-10 09:44:00,46.91,20
208175,2024-08-31 06:54:00,44.99,31
208176,2024-08-30 23:03:00,155.66,47
208177,2024-08-18 22:50:00,133.87,16
208178,2024-08-21 08:51:00,79.74,17
208179,2024-08-28 12:40:00,24.47,8
208180,2024-08-14 14:38:00,37.66,39
208181,2024-08-22 04:40:00,119.32,13
208182,2024-08-27 18:15:00,32.48,37
208183,2024-08-12 03:13:00,19.83,45
208184,2024-08-17 19:59:00,67.49,9
208185,2024-08-02 15:47:00,171.99,27
208186,2024-08-29 00:26:00,62.0,2
208187,2024-08-14 00:05:00,77.36,2
208188,2024-08-15 20:04:00,35.36,18
208189,2024-08-17 20:07:00,39.36,8
208190,2024-08-28 20:37:00,51.05,8
208191,2024-08-09 01:47:00,57.14,8
208192,2024-08-03 10:24:00,66.88,41
208193,2024-08-28 17:43:00,45.28,24
208194,2024-08-07 23:51:00,31.18,7
208195,2024-08-06 17:44:00,27.02,28
208196,2024-08-31 18:03:00,41.27,40
208197,2024-08-05 23:23:00,118.86,9
208198,2024-08-26 03:40:00,127.97,13
208199,2024-08-31 14:39:00,84.13,43
208200,2024-08-23 11:52:00,34.46,18
208201,2024-08-22 10:55:00,57.21,22
208202,2024-08-14 18:24:00,73.32,10
208203,2024-08-14 04:11:00,28.83,2
208204,2024-08-15 05:07:00,39.48,9
208205,2024-08-31 16:18:00,34.67,28
208206,2024-08-08 09:21:00,37.89,2
208207,2024-08-27 06:32:00,86.61,37
208208,2024-08-09 11:42:00,26.18,30
208209,2024-08-06 10:01:00,131.38,11
208210,2024-08-31 11:18:00,29.02,41
208211,2024-08-15 21:17:00,31.54,27
208212,2024-08-13 14:07:00,79.04,7
208213,2024-08-18 07:01:00,77.9,39
208214,2024-08-23 06:03:00,21.68,12
208215,2024-08-25 09:13:00,76.49,21
208216,2024-08-20 03:18:00,43.23,11
208217,2024-08-01 00:35:00,48.38,11
208218,2024-08-30 00:09:00,62.51,13
208219,2024-08-22 18:35:00,41.28,17
208220,2024-08-26 23:08:00,77.1,24
208221,2024-08-15 22:47:00,73.15,42
208222,2024-08-10 20:05:00,28.06,3
208223,2024-08-26 01:29:00,40.01,45
208224,2024-08-19 09:20:00,60.37,25
208225,2024-08-19 23:45:00,55.13,31
208226,2024-08-15 18:34:00,43.28,18
208227,2024-08-08 13:17:00,30.81,31
208228,2024-08-20 05:44:00,123.75,16
208229,2024-08-14 01:06:00,39.72,22
208230,2024-08-20 14:24:00,74.05,27
208231,2024-08-24 22:58:00,81.98,2
208232,2024-08-25 13:59:00,97.29,29
208233,2024-08-06 23:08:00,29.87,24
208234,2024-08-10 02:05:00,225.97,18
208235,2024-08-21 02:36:00,29.3,18
208236,2024-08-08 23:41:00,75.42,50
208237,2024-08-31 03:02:00,252.81,49
208238,2024-08-28 21:11:00,12.53,19
208239,2024-08-09 16:46:00,118.38,39
208240,2024-08-08 00:00:00,60.17,22
208241,2024-08-29 16:29:00,66.88,1
208242,2024-08-04 08:44:00,48.67,46
208243,2024-08-22 03:03:00,130.09,2
208244,2024-08-10 17:56:00,38.45,47
208245,2024-08-10 04:24:00,33.12,29
208246,2024-08-05 04:13:00,72.23,44
208247,2024-08-15 02:00:00,43.36,45
208248,2024-08-30 13:56:00,95.94,35
208249,2024-08-30 23:18:00,51.84,44
208250,2024-08-23 01:00:00,16.9,46
208251,2024-08-19 03:19:00,73.34,19
208252,2024-08-13 06:23:00,44.83,21
208253,2024-08-06 13:08:00,79.75,36
208254,2024-08-25 14:44:00,161.11,8
208255,2024-08-13 08:16:00,136.08,9
208256,2024-08-11 01:44:00,50.16,34
208257,2024-08-03 20:48:00,56.41,28
208258,2024-08-17 13:10:00,33.94,26
208259,2024-08-06 18:42:00,93.36,13
208260,2024-08-31 01:13:00,133.43,27
208261,2024-08-16 18:23:00,145.18,27
208262,2024-08-13 15:37:00,35.64,11
208263,2024-08-15 00:56:00,29.64,25
208264,2024-08-07 00:28:00,119.42,5
208265,2024-08-18 18:20:00,59.17,33
208266,2024-08-30 21:04:00,36.85,45
208267,2024-08-27 17:41:00,55.06,38
208268,2024-08-22 02:31:00,28.44,44
208269,2024-08-20 22:38:00,66.45,30
208270,2024-08-16 14:45:00,58.51,22
208271,2024-08-13 13:24:00,95.46,28
208272,2024-08-08 04:20:00,47.07,25
208273,2024-08-07 03:50:00,53.73,16
208274,2024-08-04 09:50:00,35.71,11
208275,2024-08-20 22:12:00,96.43,10
208276,2024-08-08 05:13:00,46.67,43
208277,2024-08-25 13:44:00,37.45,38
208278,2024-08-29 03:23:00,61.04,34
208279,2024-08-28 14:57:00,126.36,2
208280,2024-08-20 04:33:00,26.13,26
208281,2024-08-11 00:53:00,94.74,1
208282,2024-08-29 15:44:00,32.85,30
208283,2024-08-08 17:05:00,94.71,18
208284,2024-08-27 12:54:00,34.55,35
208285,2024-08-06 07:26:00,18.13,12
208286,2024-08-02 10:57:00,56.3,40
208287,2024-08-14 03:30:00,105.16,18
208288,2024-08-22 14:18:00,29.89,9
208289,2024-08-25 02:01:00,44.85,46
208290,2024-08-04 01:15:00,15.52,26
208291,2024-08-12 04:20:00,109.56,28
208292,2024-08-22 15:49:00,90.53,41
208293,2024-08-04 23:32:00,58.58,3
208294,2024-08-11 12:31:00,18.5,4
208295,2024-08-07 02:53:00,40.93,19
208296,2024-08-18 16:23:00,46.47,21
208297,2024-08-09 10:21:00,34.68,34
208298,2024-08-14 15:04:00,37.04,27
208299,2024-08-06 10:46:00,47.89,31
208300,2024-08-02 12:22:00,48.28,16
208301,2024-08-11 02:11:00,67.01,16
208302,2024-08-29 20:20:00,55.08,5
208303,2024-08-20 12:16:00,180.57,1
208304,2024-08-08 15:14:00,91.88,25
208305,2024-08-31 03:03:00,131.62,17
208306,2024-08-21 21:35:00,199.97,11
208307,2024-08-25 12:22:00,22.78,41
208308,2024-08-02 19:01:00,53.96,31
208309,2024-08-29 21:27:00,42.76,1
208310,2024-08-25 15:15:00,157.69,6
208311,2024-08-14 14:35:00,37.11,27
208312,2024-08-02 18:27:00,115.88,45
208313,2024-08-15 01:39:00,35.6,24
208314,2024-08-11 08:23:00,58.06,29
208315,2024-08-13 23:36:00,108.7,29
208316,2024-08-05 10:01:00,104.73,23
208317,2024-08-27 22:47:00,76.09,17
208318,2024-08-15 17:09:00,34.29,33
208319,2024-08-04 12:09:00,60.09,15
208320,2024-08-11 02:01:00,39.83,20
208321,2024-08-30 13:57:00,45.4,42
208322,2024-08-03 19:26:00,40.33,47
208323,2024-08-20 23:47:00,38.37,11
208324,2024-08-27 08:15:00,133.74,13
208325,2024-08-01 22:08:00,61.39,49
208326,2024-08-10 12:49:00,48.82,7
208327,2024-08-09 15:14:00,38.48,13
208328,2024-08-31 10:07:00,64.41,10
208329,2024-08-26 16:51:00,159.91,14
208330,2024-08-20 12:57:00,176.88,36
208331,2024-08-25 14:04:00,89.37,7
208332,2024-08-06 14:56:00,65.64,41
208333,2024-08-13 13:00:00,100.41,9
208334,2024-08-05 16:47:00,64.69,38
208335,2024-08-23 09:14:00,67.87,39
208336,2024-08-23 02:55:00,53.18,25
208337,2024-08-27 11:55:00,15.2,24
208338,2024-08-17 23:25:00,220.51,34
208339,2024-08-11 23:23:00,146.22,23
208340,2024-08-08 10:03:00,39.28,41
208341,2024-08-09 13:58:00,178.91,8
208342,2024-08-23 00:55:00,136.09,19
208343,2024-08-13 18:57:00,69.04,44
208344,2024-08-20 13:53:00,61.16,49
208345,2024-08-16 11:41:00,59.23,35
208346,2024-08-27 04:15:00,26.24,33
208347,2024-08-09 17:27:00,100.7,37
208348,2024-08-12 07:07:00,87.39,33
208349,2024-08-08 16:22:00,81.81,14
208350,2024-08-08 19:17:00,27.72,14
208351,2024-08-06 02:52:00,220.02,3
208352,2024-08-10 08:52:00,38.42,36
208353,2024-08-20 12:02:00,17.39,22
208354,2024-08-20 12:32:00,47.3,26
208355,2024-08-29 23:27:00,79.47,17
208356,2024-08-31 23:17:00,105.17,48
208357,2024-08-30 17:09:00,157.97,25
208358,2024-08-15 08:46:00,34.59,3
208359,2024-08-28 03:17:00,157.79,14
208360,2024-08-16 11:10:00,170.36,33
208361,2024-08-15 16:05:00,38.16,16
208362,2024-08-14 23:04:00,39.76,41
208363,2024-08-25 22:16:00,69.48,28
208364,2024-08-18 02:49:00,39.34,26
208365,2024-08-09 07:05:00,52.29,24
208366,2024-08-24 09:10:00,26.9,40
208367,2024-08-21 22:12:00,38.25,22
208368,2024-08-25 19:27:00,31.02,5
208369,2024-08-11 08:28:00,37.49,26
208370,2024-08-01 00:35:00,56.88,39
208371,2024-08-15 13:57:00,71.59,6
208372,2024-08-25 10:50:00,68.1,14
208373,2024-08-27 08:19:00,51.26,17
208374,2024-08-17 01:41:00,33.94,8
208375,2024-08-19 19:49:00,60.98,23
208376,2024-08-26 01:07:00,57.24,43
208377,2024-08-30 05:16:00,46.23,18
208378,2024-08-31 13:18:00,146.06,31
208379,2024-08-01 21:00:00,18.73,35
208380,2024-08-12 16:16:00,72.79,11
208381,2024-08-20 19:25:00,25.84,8
208382,2024-08-02 07:25:00,22.29,46
208383,2024-08-04 20:48:00,33.8,23
208384,2024-08-02 07:06:00,68.97,15
208385,2024-08-02 10:31:00,56.41,24
208386,2024-08-13 03:55:00,74.68,4
208387,2024-08-25 08:20:00,65.71,29
208388,2024-08-30 16:28:00,106.16,11
208389,2024-08-28 13:06:00,47.63,40
208390,2024-08-29 16:29:00,21.05,5
208391,2024-08-08 11:35:00,69.64,21
208392,2024-08-17 23:56:00,49.13,2
208393,2024-08-03 10:09:00,66.71,40
208394,2024-08-16 21:31:00,43.17,32
208395,2024-08-14 04:21:00,161.54,1
208396,2024-08-13 03:20:00,8.57,28
208397,2024-08-28 18:55:00,175.68,24
208398,2024-08-20 07:09:00,179.34,15
208399,2024-08-08 09:05:00,65.3,27
208400,2024-08-10 20:18:00,30.52,50
208401,2024-08-11 11:29:00,33.84,22
208402,2024-08-30 13:03:00,103.21,4
208403,2024-08-24 04:46:00,37.64,16
208404,2024-08-30 12:11:00,48.97,28
208405,2024-08-25 18:53:00,26.98,44
208406,2024-08-03 18:34:00,181.89,36
208407,2024-08-06 13:39:00,69.97,15
208408,2024-08-19 17:29:00,158.62,27
208409,2024-08-15 08:39:00,37.93,13
208410,2024-08-13 11:46:00,119.13,10
208411,2024-08-21 12:00:00,39.36,9
208412,2024-08-06 22:12:00,54.88,42
208413,2024-08-25 04:19:00,39.79,11
208414,2024-08-29 04:36:00,155.44,8
208415,2024-08-20 22:05:00,260.37,48
208416,2024-08-09 23:04:00,38.63,39
208417,2024-08-03 09:26:00,133.43,12
208418,2024-08-09 15:08:00,52.64,43
208419,2024-08-17 23:21:00,43.39,10
208420,2024-08-15 09:26:00,170.77,21
208421,2024-08-15 16:53:00,16.94,25
208422,2024-08-23 07:21:00,104.86,28
208423,2024-08-12 19:23:00,43.65,41
208424,2024-08-18 06:59:00,34.16,15
208425,2024-08-07 07:27:00,59.9,42
208426,2024-08-05 01:21:00,62.7,22
208427,2024-08-05 03:22:00,25.47,19
208428,2024-08-29 09:22:00,31.98,18
208429,2024-08-27 20:00:00,201.57,46
208430,2024-08-14 00:35:00,44.4,15
208431,2024-08-20 01:57:00,32.47,14
208432,2024-08-30 11:12:00,59.57,45
208433,2024-08-08 15:37:00,23.04,47
208434,2024-08-19 23:28:00,12.77,23
208435,2024-08-04 22:48:00,39.41,40
208436,2024-08-25 15:32:00,19.78,16
208437,2024-08-21 01:02:00,13.25,50
208438,2024-08-15 03:34:00,88.25,8
208439,2024-08-07 03:29:00,31.87,25
208440,2024-08-10 14:31:00,40.55,9
208441,2024-08-25 08:53:00,30.76,16
208442,2024-08-30 05:04:00,17.84,20
208443,2024-08-29 00:26:00,61.68,14
208444,2024-08-15 05:51:00,30.43,32
208445,2024-08-30 19:50:00,27.59,28
208446,2024-08-29 07:02:00,60.91,14
208447,2024-08-25 06:42:00,25.3,32
208448,2024-08-09 09:51:00,65.41,21
208449,2024-08-26 10:02:00,28.41,39
208450,2024-08-06 20:44:00,68.96,38
208451,2024-08-12 11:37:00,108.82,13
208452,2024-08-12 14:39:00,37.88,19
208453,2024-08-21 16:00:00,35.55,20
208454,2024-08-09 22:57:00,56.01,41
208455,2024-08-28 00:11:00,22.42,29
208456,2024-08-11 08:16:00,65.91,10
208457,2024-08-10 16:52:00,75.61,3
208458,2024-08-11 18:19:00,15.72,9
208459,2024-08-11 14:48:00,77.08,44
208460,2024-08-17 08:12:00,43.83,23
208461,2024-08-24 06:30:00,269.34,10
208462,2024-08-15 13:03:00,69.02,41
208463,2024-08-03 14:56:00,24.14,6
208464,2024-08-15 06:50:00,66.1,23
208465,2024-08-13 10:27:00,99.54,23
208466,2024-08-28 08:52:00,54.4,22
208467,2024-08-14 22:20:00,133.05,31
208468,2024-08-06 11:26:00,57.08,13
208469,2024-08-07 18:32:00,66.57,13
208470,2024-08-07 11:39:00,82.43,2
208471,2024-08-29 15:28:00,194.61,7
208472,2024-08-30 22:50:00,10.66,4
208473,2024-08-20 04:45:00,115.26,41
208474,2024-08-22 11:23:00,1.0,24
208475,2024-08-29 16:31:00,59.95,30
208476,2024-08-14 18:53:00,176.13,36
208477,2024-08-14 10:58:00,97.52,23
208478,2024-08-16 11:01:00,46.8,25
208479,2024-08-03 02:44:00,32.81,32
208480,2024-08-21 04:24:00,71.93,8
208481,2024-08-16 00:10:00,23.13,32
208482,2024-08-21 19:00:00,101.99,22
208483,2024-08-02 20:18:00,78.72,5
208484,2024-08-13 09:58:00,74.52,10
208485,2024-08-03 15:05:00,54.15,9
208486,2024-08-29 06:15:00,12.09,9
208487,2024-08-04 22:56:00,29.67,15
208488,2024-08-07 19:18:00,29.84,38
208489,2024-08-26 10:33:00,107.14,50
208490,2024-08-23 13:11:00,45.15,21
208491,2024-08-22 00:39:00,63.39,41
208492,2024-08-17 12:03:00,72.49,23
208493,2024-08-31 23:28:00,54.66,17
208494,2024-08-17 23:20:00,121.09,36
208495,2024-08-08 15:06:00,37.04,8
208496,2024-08-03 02:49:00,141.27,29
208497,2024-08-04 01:22:00,35.86,28
208498,2024-08-31 09:32:00,48.39,9
208499,2024-08-18 23:14:00,48.17,14
208500,2024-08-30 02:39:00,18.38,42
208501,2024-08-20 10:56:00,22.88,17
208502,2024-08-09 22:08:00,31.2,45
208503,2024-08-23 00:37:00,18.83,44
208504,2024-08-15 06:01:00,115.15,50
208505,2024-08-03 09:11:00,31.23,7
208506,2024-08-20 18:07:00,70.77,9
208507,2024-08-10 07:19:00,117.71,1
208508,2024-08-27 03:47:00,12.55,48
208509,2024-08-29 14:50:00,117.47,19
208510,2024-08-24 12:10:00,42.1,4
208511,2024-08-06 01:48:00,35.22,24
208512,2024-08-29 04:55:00,40.39,40
208513,2024-08-05 22:04:00,43.88,24
208514,2024-08-17 18:50:00,36.61,45
208515,2024-08-16 11:21:00,83.23,49
208516,2024-08-02 15:10:00,44.71,37
208517,2024-08-22 20:02:00,79.96,12
208518,2024-08-18 09:35:00,95.53,30
208519,2024-08-24 05:46:00,59.6,12
208520,2024-08-10 22:35:00,151.85,47
208521,2024-08-14 14:11:00,181.45,35
208522,2024-08-25 13:01:00,58.74,5
208523,2024-08-09 09:37:00,125.94,17
208524,2024-08-27 01:40:00,93.84,9
208525,2024-08-05 03:08:00,23.26,43
208526,2024-08-16 01:28:00,52.22,41
208527,2024-08-13 04:33:00,76.46,6
208528,2024-08-29 04:35:00,38.72,5
208529,2024-08-22 12:10:00,108.04,39
208530,2024-08-17 04:37:00,60.11,46
208531,2024-08-03 03:10:00,76.17,37
208532,2024-08-02 05:51:00,95.49,40
208533,2024-08-11 16:13:00,79.74,18
208534,2024-08-01 14:28:00,32.84,39
208535,2024-08-16 01:14:00,111.76,29
208536,2024-08-25 10:55:00,77.68,14
208537,2024-08-14 22:21:00,38.09,5
208538,2024-08-10 14:44:00,75.79,37
208539,2024-08-29 05:54:00,47.37,10
208540,2024-08-06 20:32:00,37.12,45
208541,2024-08-06 18:43:00,126.53,23
208542,2024-08-11 08:50:00,29.93,19
208543,2024-08-05 16:15:00,31.69,44
208544,2024-08-04 16:56:00,66.9,46
208545,2024-08-23 08:16:00,19.46,12
208546,2024-08-15 15:22:00,31.72,15
208547,2024-08-21 20:58:00,31.95,40
208548,2024-08-04 09:37:00,26.65,28
208549,2024-08-25 14:22:00,48.51,11
208550,2024-08-30 19:59:00,27.44,1
208551,2024-08-05 03:30:00,27.59,7
208552,2024-08-20 02:01:00,34.71,12
208553,2024-08-17 13:25:00,14.97,38
208554,2024-08-15 04:07:00,128.86,15
208555,2024-08-04 01:29:00,63.87,17
208556,2024-08-12 19:39:00,76.83,41
208557,2024-08-16 00:46:00,33.63,14
208558,2024-08-25 20:15:00,32.13,31
208559,2024-08-19 14:30:00,37.76,47
208560,2024-08-24 00:17:00,89.61,41
208561,2024-08-30 18:42:00,90.57,33
208562,2024-08-12 00:48:00,49.13,50
208563,2024-08-15 18:19:00,10.78,43
208564,2024-08-24 03:08:00,50.82,2
208565,2024-08-12 08:32:00,29.86,14
208566,2024-08-07 16:29:00,55.07,24
208567,2024-08-16 08:59:00,201.12,32
208568,2024-08-15 20:41:00,106.08,30
208569,2024-08-31 14:17:00,43.63,18
208570,2024-08-03 19:21:00,38.52,48
208571,2024-08-21 16:15:00,46.32,38
208572,2024-08-18 22:45:00,116.4,40
208573,2024-08-30 15:54:00,80.44,42
208574,2024-08-30 20:17:00,58.51,15
208575,2024-08-05 16:40:00,36.06,32
208576,2024-08-31 05:25:00,85.67,20
208577,2024-08-04 09:54:00,70.75,11
208578,2024-08-28 12:59:00,20.55,11
208579,2024-08-04 13:34:00,24.29,29
208580,2024-08-23 11:59:00,60.75,19
208581,2024-09-18 20:08:00,50.1,49
208582,2024-09-25 20:17:00,96.04,2
208583,2024-09-19 05:34:00,68.67,9
208584,2024-09-18 06:27:00,21.89,35
208585,2024-09-07 05:58:00,49.83,1
208586,2024-09-28 22:50:00,33.72,37
208587,2024-09-22 17:47:00,23.36,22
208588,2024-09-24 07:05:00,66.14,38
208589,2024-09-19 19:39:00,39.14,49
208590,2024-09-14 17:46:00,101.81,35
208591,2024-09-19 00:31:00,48.23,43
208592,2024-09-07 06:45:00,55.7,50
208593,2024-09-01 12:22:00,95.52,7
208594,2024-09-06 08:27:00,137.39,43
208595,2024-09-26 11:11:00,56.94,40
208596,2024-09-04 20:51:00,111.96,33
208597,2024-09-03 19:03:00,45.24,22
208598,2024-09-09 21:18:00,32.81,25
208599,2024-09-17 08:26:00,77.19,8
208600,2024-09-17 07:18:00,89.95,28
208601,2024-09-09 02:47:00,30.1,25
208602,2024-09-09 19:32:00,40.54,47
208603,2024-09-26 12:18:00,83.7,45
208604,2024-09-07 08:21:00,29.27,8
208605,2024-09-30 12:47:00,28.5,17
208606,2024-09-21 05:09:00,40.13,23
208607,2024-09-17 21:42:00,193.34,35
208608,2024-09-03 01:20:00,65.03,11
208609,2024-09-01 18:44:00,66.54,41
208610,2024-09-19 18:59:00,34.23,18
208611,2024-09-21 19:23:00,7.57,8
208612,2024-09-14 13:28:00,97.69,22
208613,2024-09-15 18:35:00,120.89,25
208614,2024-09-16 12:31:00,68.13,44
208615,2024-09-08 08:41:00,190.56,37
208616,2024-09-03 17:50:00,23.85,40
208617,2024-09-26 17:38:00,43.07,28
208618,2024-09-24 13:54:00,155.74,30
208619,2024-09-30 04:54:00,50.29,21
208620,2024-09-01 19:02:00,32.37,32
208621,2024-09-16 05:07:00,51.35,11
208622,2024-09-18 22:05:00,39.58,38
208623,2024-09-30 14:17:00,89.19,7
208624,2024-09-10 04:47:00,184.41,2
208625,2024-09-03 13:46:00,39.38,49
208626,2024-09-20 03:50:00,22.9,39
208627,2024-09-09 21:29:00,55.73,3
208628,2024-09-09 07:08:00,56.97,24
208629,2024-09-07 19:46:00,23.62,7
208630,2024-09-02 01:38:00,10.01,45
208631,2024-09-07 06:14:00,67.48,3
208632,2024-09-01 06:08:00,6.05,23
208633,2024-09-07 23:18:00,123.35,20
208634,2024-09-12 10:34:00,108.92,50
208635,2024-09-17 15:56:00,29.99,21
208636,2024-09-13 10:23:00,104.38,4
208637,2024-09-29 08:31:00,24.08,11
208638,2024-09-03 18:51:00,25.95,29
208639,2024-09-15 10:49:00,20.54,19
208640,2024-09-03 11:35:00,72.52,21
208641,2024-09-30 01:25:00,74.63,31
208642,2024-09-28 15:57:00,135.98,8
208643,2024-09-02 10:01:00,77.6,18
208644,2024-09-05 06:22:00,156.94,45
208645,2024-09-28 07:27:00,36.12,11
208646,2024-09-23 08:13:00,144.47,5
208647,2024-09-01 08:02:00,89.54,12
208648,2024-09-23 13:59:00,40.44,7
208649,2024-09-08 23:46:00,18.22,50
208650,2024-09-22 00:09:00,114.52,10
208651,2024-09-12 13:53:00,81.71,1
208652,2024-09-03 23:46:00,76.45,47
208653,2024-09-07 04:28:00,60.12,41
208654,2024-09-23 13:50:00,34.13,50
208655,2024-09-22 22:43:00,22.0,22
208656,2024-09-20 01:40:00,119.77,46
208657,2024-09-11 20:21:00,39.85,2
208658,2024-09-14 01:52:00,28.07,48
208659,2024-09-06 11:53:00,102.03,8
208660,2024-09-19 09:32:00,23.65,23
208661,2024-09-01 19:42:00,28.03,7
208662,2024-09-17 23:25:00,38.34,33
208663,2024-09-25 16:30:00,76.32,15
208664,2024-09-29 23:43:00,12.74,32
208665,2024-09-15 09:13:00,106.78,7
208666,2024-09-07 07:18:00,43.28,13
208667,2024-09-27 10:50:00,179.6,37
208668,2024-09-05 07:09:00,65.08,4
208669,2024-09-14 07:52:00,111.63,33
208670,2024-09-23 18:17:00,174.39,26
208671,2024-09-30 14:20:00,38.5,46
208672,2024-09-09 10:04:00,32.77,26
208673,2024-09-26 18:04:00,58.59,36
208674,2024-09-24 14:29:00,108.46,32
208675,2024-09-18 15:22:00,31.35,36
208676,2024-09-18 16:52:00,65.21,50
208677,2024-09-06 06:25:00,53.93,23
208678,2024-09-27 18:39:00,67.93,7
208679,2024-09-03 05:39:00,72.8,24
208680,2024-09-17 03:06:00,32.86,30
208681,2024-09-13 06:08:00,83.45,13
208682,2024-09-15 16:36:00,91.74,3
208683,2024-09-04 04:37:00,233.35,28
208684,2024-09-08 18:51:00,19.91,15
208685,2024-09-17 23:20:00,44.49,31
208686,2024-09-02 21:02:00,199.57,4
208687,2024-09-13 19:56:00,163.51,37
208688,2024-09-10 19:18:00,186.23,17
208689,2024-09-01 20:46:00,76.12,28
208690,2024-09-30 23:55:00,155.74,47
208691,2024-09-01 21:32:00,32.65,47
208692,2024-09-26 17:46:00,48.59,20
208693,2024-09-06 23:58:00,159.18,48
208694,2024-09-05 04:41:00,25.7,50
208695,2024-09-19 05:58:00,85.06,20
208696,2024-09-27 00:09:00,74.63,32
208697,2024-09-11 12:16:00,32.38,50
208698,2024-09-04 14:01:00,68.84,9
208699,2024-09-11 19:15:00,82.49,28
208700,2024-09-17 22:22:00,19.61,43
208701,2024-09-11 20:52:00,93.03,38
208702,2024-09-23 04:40:00,26.38,26
208703,2024-09-03 19:03:00,27.68,18
208704,2024-09-27 04:10:00,100.09,1
208705,2024-09-26 12:29:00,58.75,27
208706,2024-09-20 18:37:00,97.35,48
208707,2024-09-01 14:12:00,70.37,36
208708,2024-09-22 05:26:00,37.9,40
208709,2024-09-24 17:38:00,57.13,50
208710,2024-09-01 10:40:00,50.27,44
208711,2024-09-12 18:16:00,45.59,43
208712,2024-09-24 01:47:00,25.49,42
208713,2024-09-30 02:24:00,31.44,46
208714,2024-09-19 17:17:00,67.19,44
208715,2024-09-09 09:18:00,17.98,35
208716,2024-09-12 07:24:00,19.15,13
208717,2024-09-11 05:05:00,48.48,19
208718,2024-09-11 05:24:00,43.87,37
208719,2024-09-06 01:56:00,232.84,36
208720,2024-09-19 03:47:00,58.01,48
208721,2024-09-25 02:41:00,220.55,50
208722,2024-09-26 16:42:00,48.05,18
208723,2024-09-27 15:40:00,93.42,49
208724,2024-09-14 20:23:00,115.07,35
208725,2024-09-07 10:56:00,49.01,27
208726,2024-09-05 16:36:00,49.65,8
208727,2024-09-12 01:48:00,132.3,20
208728,2024-09-14 22:02:00,93.03,1
208729,2024-09-27 18:14:00,31.24,31
208730,2024-09-05 19:42:00,34.09,47
208731,2024-09-11 04:14:00,26.55,12
208732,2024-09-27 22:06:00,15.3,37
208733,2024-09-15 18:29:00,34.78,45
208734,2024-09-06 00:41:00,70.6,13
208735,2024-09-19 09:44:00,36.49,23
208736,2024-09-04 10:30:00,51.78,1
208737,2024-09-16 17:10:00,32.35,40
208738,2024-09-19 11:05:00,50.98,38
208739,2024-09-03 18:33:00,44.57,27
208740,2024-09-21 06:22:00,29.71,7
208741,2024-09-15 15:07:00,73.97,23
208742,2024-09-02 20:06:00,71.92,12
208743,2024-09-16 10:53:00,25.09,48
208744,2024-09-16 14:57:00,17.39,22
208745,2024-09-03 13:29:00,15.71,6
208746,2024-09-27 10:35:00,34.96,41
208747,2024-09-04 16:41:00,157.61,23
208748,2024-09-21 20:16:00,37.66,38
208749,2024-09-10 05:40:00,81.43,32
208750,2024-09-16 18:36:00,29.21,40
208751,2024-09-15 10:12:00,68.62,34
208752,2024-09-27 01:22:00,175.46,20
208753,2024-09-15 06:56:00,35.82,26
208754,2024-09-27 01:28:00,127.73,3
208755,2024-09-03 06:17:00,54.84,7
208756,2024-09-24 15:52:00,47.26,19
208757,2024-09-14 05:57:00,27.42,31
208758,2024-09-12 11:29:00,72.63,8
208759,2024-09-24 22:02:00,141.34,50
208760,2024-09-11 12:54:00,32.2,33
208761,2024-09-02 06:36:00,143.81,2
208762,2024-09-03 19:09:00,58.94,3
208763,2024-09-16 03:22:00,38.66,13
208764,2024-09-06 09:54:00,46.62,43
208765,2024-09-18 21:02:00,9.64,29
208766,2024-09-07 06:54:00,119.28,34
208767,2024-09-14 20:59:00,27.54,42
208768,2024-09-28 16:01:00,50.71,49
208769,2024-09-03 01:17:00,64.64,3
208770,2024-09-12 21:15:00,30.64,25
208771,2024-09-03 23:05:00,25.05,44
208772,2024-09-08 01:40:00,19.42,13
208773,2024-09-11 14:49:00,59.69,6
208774,2024-09-15 20:13:00,133.34,45
208775,2024-09-04 08:22:00,75.88,45
208776,2024-09-28 07:51:00,36.86,2
208777,2024-09-04 03:59:00,36.22,18
208778,2024-09-14 12:39:00,53.16,22
208779,2024-09-29 07:42:00,30.79,2
208780,2024-09-20 10:13:00,97.73,43
208781,2024-09-11 15:49:00,59.23,3
208782,2024-09-22 03:51:00,83.7,24
208783,2024-09-05 01:16:00,11.24,15
208784,2024-09-04 21:10:00,150.3,4
208785,2024-09-06 01:44:00,15.92,13
208786,2024-09-15 17:10:00,89.27,46
208787,2024-09-09 05:40:00,28.43,11
208788,2024-09-12 16:05:00,70.29,22
208789,2024-09-03 18:54:00,84.02,41
208790,2024-09-07 15:58:00,49.35,37
208791,2024-09-11 14:05:00,11.58,48
208792,2024-09-27 19:03:00,60.11,28
